STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,MEASURE,Measure,SEX,Sex,AGE,Age,REGION,Region,FREQ,Frequency,TIME_PERIOD,Time Period,OBS_VALUE,Observation Value,UNIT_MEASURE,Unit of Measure,OBS_STATUS,Observation Status,OBS_COMMENT,Observation Comment
DATAFLOW,ABS:ERP_Q(1.0.0),"Quarterly Population Estimates (ERP), by State/Territory, Sex and Age",I,1,Estimated Resident Population,3,Persons,TOT,All ages,AUS,Australia,Q,Quarterly,2021-Q4,,25773795,,PSNS,Persons,,,,
DATAFLOW,ABS:ERP_Q(1.0.0),"Quarterly Population Estimates (ERP), by State/Territory, Sex and Age",I,1,Estimated Resident Population,3,Persons,TOT,All ages,AUS,Australia,Q,Quarterly,2022-Q1,,25912977,,PSNS,Persons,,,,
DATAFLOW,ABS:ERP_Q(1.0.0),"Quarterly Population Estimates (ERP), by State/Territory, Sex and Age",I,1,Estimated Resident Population,3,Persons,TOT,All ages,AUS,Australia,Q,Quarterly,2022-Q2,,26018721,,PSNS,Persons,,,,
DATAFLOW,ABS:ERP_Q(1.0.0),"Quarterly Population Estimates (ERP), by State/Territory, Sex and Age",I,1,Estimated Resident Population,3,Persons,TOT,All ages,AUS,Australia,Q,Quarterly,2022-Q3,,26169314,,PSNS,Persons,,,,
DATAFLOW,ABS:ERP_Q(1.0.0),"Quarterly Population Estimates (ERP), by State/Territory, Sex and Age",I,1,Estimated Resident Population,3,Persons,TOT,All ages,AUS,Australia,Q,Quarterly,2022-Q4,,26320285,,PSNS,Persons,,,,
DATAFLOW,ABS:ERP_Q(1.0.0),"Quarterly Population Estimates (ERP), by State/Territory, Sex and Age",I,1,Estimated Resident Population,3,Persons,TOT,All ages,AUS,Australia,Q,Quarterly,2023-Q1,,26514302,,PSNS,Persons,,,,
DATAFLOW,ABS:ERP_Q(1.0.0),"Quarterly Population Estimates (ERP), by State/Territory, Sex and Age",I,1,Estimated Resident Population,3,Persons,TOT,All ages,AUS,Australia,Q,Quarterly,2023-Q2,,26659922,,PSNS,Persons,,,,
DATAFLOW,ABS:ERP_Q(1.0.0),"Quarterly Population Estimates (ERP), by State/Territory, Sex and Age",I,1,Estimated Resident Population,3,Persons,TOT,All ages,AUS,Australia,Q,Quarterly,2023-Q3,,26831131,,PSNS,Persons,,,,
DATAFLOW,ABS:ERP_Q(1.0.0),"Quarterly Population Estimates (ERP), by State/Territory, Sex and Age",I,1,Estimated Resident Population,3,Persons,TOT,All ages,AUS,Australia,Q,Quarterly,2023-Q4,,26956660,,PSNS,Persons,,,,
DATAFLOW,ABS:ERP_Q(1.0.0),"Quarterly Population Estimates (ERP), by State/Territory, Sex and Age",I,1,Estimated Resident Population,3,Persons,TOT,All ages,AUS,Australia,Q,Quarterly,2024-Q1,,27113517,,PSNS,Persons,,,,
DATAFLOW,ABS:ERP_Q(1.0.0),"Quarterly Population Estimates (ERP), by State/Territory, Sex and Age",I,1,Estimated Resident Population,3,Persons,TOT,All ages,AUS,Australia,Q,Quarterly,2024-Q2,,27193790,,PSNS,Persons,,,,
DATAFLOW,ABS:ERP_Q(1.0.0),"Quarterly Population Estimates (ERP), by State/Territory, Sex and Age",I,1,Estimated Resident Population,3,Persons,TOT,All ages,AUS,Australia,Q,Quarterly,2024-Q3,,27303494,,PSNS,Persons,,,,
DATAFLOW,ABS:ERP_Q(1.0.0),"Quarterly Population Estimates (ERP), by State/Territory, Sex and Age",I,1,Estimated Resident Population,3,Persons,TOT,All ages,AUS,Australia,Q,Quarterly,2024-Q4,,27392636,,PSNS,Persons,,,,
DATAFLOW,ABS:ERP_Q(1.0.0),"Quarterly Population Estimates (ERP), by State/Territory, Sex and Age",I,1,Estimated Resident Population,3,Persons,TOT,All ages,AUS,Australia,Q,Quarterly,2025-Q1,,27536874,,PSNS,Persons,,,,
DATAFLOW,ABS:ERP_Q(1.0.0),"Quarterly Population Estimates (ERP), by State/Territory, Sex and Age",I,1,Estimated Resident Population,3,Persons,TOT,All ages,8,Australian Capital Territory,Q,Quarterly,2020-Q3,,445749,,PSNS,Persons,,,,
DATAFLOW,ABS:ERP_Q(1.0.0),"Quarterly Population Estimates (ERP), by State/Territory, Sex and Age",I,1,Estimated Resident Population,3,Persons,TOT,All ages,8,Australian Capital Territory,Q,Quarterly,2020-Q4,,447650,,PSNS,Persons,,,,
DATAFLOW,ABS:ERP_Q(1.0.0),"Quarterly Population Estimates (ERP), by State/Territory, Sex and Age",I,1,Estimated Resident Population,3,Persons,TOT,All ages,8,Australian Capital Territory,Q,Quarterly,2021-Q1,,449573,,PSNS,Persons,,,,
DATAFLOW,ABS:ERP_Q(1.0.0),"Quarterly Population Estimates (ERP), by State/Territory, Sex and Age",I,1,Estimated Resident Population,3,Persons,TOT,All ages,8,Australian Capital Territory,Q,Quarterly,2021-Q2,,452508,,PSNS,Persons,,,,
DATAFLOW,ABS:ERP_Q(1.0.0),"Quarterly Population Estimates (ERP), by State/Territory, Sex and Age",I,1,Estimated Resident Population,3,Persons,TOT,All ages,8,Australian Capital Territory,Q,Quarterly,2021-Q3,,453398,,PSNS,Persons,,,,
DATAFLOW,ABS:ERP_Q(1.0.0),"Quarterly Population Estimates (ERP), by State/Territory, Sex and Age",I,1,Estimated Resident Population,3,Persons,TOT,All ages,8,Australian Capital Territory,Q,Quarterly,2021-Q4,,456005,,PSNS,Persons,,,,
DATAFLOW,ABS:ERP_Q(1.0.0),"Quarterly Population Estimates (ERP), by State/Territory, Sex and Age",I,1,Estimated Resident Population,3,Persons,TOT,All ages,8,Australian Capital Territory,Q,Quarterly,2022-Q1,,459556,,PSNS,Persons,,,,
DATAFLOW,ABS:ERP_Q(1.0.0),"Quarterly Population Estimates (ERP), by State/Territory, Sex and Age",I,1,Estimated Resident Population,3,Persons,TOT,All ages,8,Australian Capital Territory,Q,Quarterly,2022-Q2,,461262,,PSNS,Persons,,,,
DATAFLOW,ABS:ERP_Q(1.0.0),"Quarterly Population Estimates (ERP), by State/Territory, Sex and Age",I,1,Estimated Resident Population,3,Persons,TOT,All ages,8,Australian Capital Territory,Q,Quarterly,2022-Q3,,464015,,PSNS,Persons,,,,
DATAFLOW,ABS:ERP_Q(1.0.0),"Quarterly Population Estimates (ERP), by State/Territory, Sex and Age",I,1,Estimated Resident Population,3,Persons,TOT,All ages,8,Australian Capital Territory,Q,Quarterly,2022-Q4,,465873,,PSNS,Persons,,,,
DATAFLOW,ABS:ERP_Q(1.0.0),"Quarterly Population Estimates (ERP), by State/Territory, Sex and Age",I,1,Estimated Resident Population,3,Persons,TOT,All ages,8,Australian Capital Territory,Q,Quarterly,2023-Q1,,469185,,PSNS,Persons,,,,
DATAFLOW,ABS:ERP_Q(1.0.0),"Quarterly Population Estimates (ERP), by State/Territory, Sex and Age",I,1,Estimated Resident Population,3,Persons,TOT,All ages,8,Australian Capital Territory,Q,Quarterly,2023-Q2,,471340,,PSNS,Persons,,,,
DATAFLOW,ABS:ERP_Q(1.0.0),"Quarterly Population Estimates (ERP), by State/Territory, Sex and Age",I,1,Estimated Resident Population,3,Persons,TOT,All ages,8,Australian Capital Territory,Q,Quarterly,2023-Q3,,473817,,PSNS,Persons,,,,
DATAFLOW,ABS:ERP_Q(1.0.0),"Quarterly Population Estimates (ERP), by State/Territory, Sex and Age",I,1,Estimated Resident Population,3,Persons,TOT,All ages,8,Australian Capital Territory,Q,Quarterly,2023-Q4,,474862,,PSNS,Persons,,,,
DATAFLOW,ABS:ERP_Q(1.0.0),"Quarterly Population Estimates (ERP), by State/Territory, Sex and Age",I,1,Estimated Resident Population,3,Persons,TOT,All ages,8,Australian Capital Territory,Q,Quarterly,2024-Q1,,477529,,PSNS,Persons,,,,
DATAFLOW,ABS:ERP_Q(1.0.0),"Quarterly Population Estimates (ERP), by State/Territory, Sex and Age",I,1,Estimated Resident Population,3,Persons,TOT,All ages,8,Australian Capital Territory,Q,Quarterly,2024-Q2,,478448,,PSNS,Persons,,,,
DATAFLOW,ABS:ERP_Q(1.0.0),"Quarterly Population Estimates (ERP), by State/Territory, Sex and Age",I,1,Estimated Resident Population,3,Persons,TOT,All ages,8,Australian Capital Territory,Q,Quarterly,2024-Q3,,479921,,PSNS,Persons,,,,
DATAFLOW,ABS:ERP_Q(1.0.0),"Quarterly Population Estimates (ERP), by State/Territory, Sex and Age",I,1,Estimated Resident Population,3,Persons,TOT,All ages,8,Australian Capital Territory,Q,Quarterly,2024-Q4,,481344,,PSNS,Persons,,,,
DATAFLOW,ABS:ERP_Q(1.0.0),"Quarterly Population Estimates (ERP), by State/Territory, Sex and Age",I,1,Estimated Resident Population,3,Persons,TOT,All ages,8,Australian Capital Territory,Q,Quarterly,2025-Q1,,483767,,PSNS,Persons,,,,
DATAFLOW,ABS:ERP_Q(1.0.0),"Quarterly Population Estimates (ERP), by State/Territory, Sex and Age",I,1,Estimated Resident Population,3,Persons,TOT,All ages,3,Queensland,Q,Quarterly,2020-Q3,,5173071,,PSNS,Persons,,,,
DATAFLOW,ABS:ERP_Q(1.0.0),"Quarterly Population Estimates (ERP), by State/Territory, Sex and Age",I,1,Estimated Resident Population,3,Persons,TOT,All ages,3,Queensland,Q,Quarterly,2020-Q4,,5184329,,PSNS,Persons,,,,
DATAFLOW,ABS:ERP_Q(1.0.0),"Quarterly Population Estimates (ERP), by State/Territory, Sex and Age",I,1,Estimated Resident Population,3,Persons,TOT,All ages,3,Queensland,Q,Quarterly,2021-Q1,,5199548,,PSNS,Persons,,,,
DATAFLOW,ABS:ERP_Q(1.0.0),"Quarterly Population Estimates (ERP), by State/Territory, Sex and Age",I,1,Estimated Resident Population,3,Persons,TOT,All ages,3,Queensland,Q,Quarterly,2021-Q2,,5215814,,PSNS,Persons,,,,
DATAFLOW,ABS:ERP_Q(1.0.0),"Quarterly Population Estimates (ERP), by State/Territory, Sex and Age",I,1,Estimated Resident Population,3,Persons,TOT,All ages,3,Queensland,Q,Quarterly,2021-Q3,,5230029,,PSNS,Persons,,,,
DATAFLOW,ABS:ERP_Q(1.0.0),"Quarterly Population Estimates (ERP), by State/Territory, Sex and Age",I,1,Estimated Resident Population,3,Persons,TOT,All ages,3,Queensland,Q,Quarterly,2021-Q4,,5249672,,PSNS,Persons,,,,
DATAFLOW,ABS:ERP_Q(1.0.0),"Quarterly Population Estimates (ERP), by State/Territory, Sex and Age",I,1,Estimated Resident Population,3,Persons,TOT,All ages,3,Queensland,Q,Quarterly,2022-Q1,,5283479,,PSNS,Persons,,,,
DATAFLOW,ABS:ERP_Q(1.0.0),"Quarterly Population Estimates (ERP), by State/Territory, Sex and Age",I,1,Estimated Resident Population,3,Persons,TOT,All ages,3,Queensland,Q,Quarterly,2022-Q2,,5310905,,PSNS,Persons,,,,
DATAFLOW,ABS:ERP_Q(1.0.0),"Quarterly Population Estimates (ERP), by State/Territory, Sex and Age",I,1,Estimated Resident Population,3,Persons,TOT,All ages,3,Queensland,Q,Quarterly,2022-Q3,,5342317,,PSNS,Persons,,,,
DATAFLOW,ABS:ERP_Q(1.0.0),"Quarterly Population Estimates (ERP), by State/Territory, Sex and Age",I,1,Estimated Resident Population,3,Persons,TOT,All ages,3,Queensland,Q,Quarterly,2022-Q4,,5376678,,PSNS,Persons,,,,
DATAFLOW,ABS:ERP_Q(1.0.0),"Quarterly Population Estimates (ERP), by State/Territory, Sex and Age",I,1,Estimated Resident Population,3,Persons,TOT,All ages,3,Queensland,Q,Quarterly,2023-Q1,,5415786,,PSNS,Persons,,,,
DATAFLOW,ABS:ERP_Q(1.0.0),"Quarterly Population Estimates (ERP), by State/Territory, Sex and Age",I,1,Estimated Resident Population,3,Persons,TOT,All ages,3,Queensland,Q,Quarterly,2023-Q2,,5450235,,PSNS,Persons,,,,
DATAFLOW,ABS:ERP_Q(1.0.0),"Quarterly Population Estimates (ERP), by State/Territory, Sex and Age",I,1,Estimated Resident Population,3,Persons,TOT,All ages,3,Queensland,Q,Quarterly,2023-Q3,,5485974,,PSNS,Persons,,,,
DATAFLOW,ABS:ERP_Q(1.0.0),"Quarterly Population Estimates (ERP), by State/Territory, Sex and Age",I,1,Estimated Resident Population,3,Persons,TOT,All ages,3,Queensland,Q,Quarterly,2023-Q4,,5516476,,PSNS,Persons,,,,
DATAFLOW,ABS:ERP_Q(1.0.0),"Quarterly Population Estimates (ERP), by State/Territory, Sex and Age",I,1,Estimated Resident Population,3,Persons,TOT,All ages,3,Queensland,Q,Quarterly,2024-Q1,,5548832,,PSNS,Persons,,,,
DATAFLOW,ABS:ERP_Q(1.0.0),"Quarterly Population Estimates (ERP), by State/Territory, Sex and Age",I,1,Estimated Resident Population,3,Persons,TOT,All ages,3,Queensland,Q,Quarterly,2024-Q2,,5571675,,PSNS,Persons,,,,
DATAFLOW,ABS:ERP_Q(1.0.0),"Quarterly Population Estimates (ERP), by State/Territory, Sex and Age",I,1,Estimated Resident Population,3,Persons,TOT,All ages,3,Queensland,Q,Quarterly,2024-Q3,,5595122,,PSNS,Persons,,,,
DATAFLOW,ABS:ERP_Q(1.0.0),"Quarterly Population Estimates (ERP), by State/Territory, Sex and Age",I,1,Estimated Resident Population,3,Persons,TOT,All ages,3,Queensland,Q,Quarterly,2024-Q4,,5619059,,PSNS,Persons,,,,
DATAFLOW,ABS:ERP_Q(1.0.0),"Quarterly Population Estimates (ERP), by State/Territory, Sex and Age",I,1,Estimated Resident Population,3,Persons,TOT,All ages,3,Queensland,Q,Quarterly,2025-Q1,,5647468,,PSNS,Persons,,,,
DATAFLOW,ABS:ERP_Q(1.0.0),"Quarterly Population Estimates (ERP), by State/Territory, Sex and Age",I,2,ERP Change Over Previous Year,3,Persons,TOT,All ages,1,New South Wales,Q,Quarterly,2020-Q3,,27555,,PSNS,Persons,,,,
DATAFLOW,ABS:ERP_Q(1.0.0),"Quarterly Population Estimates (ERP), by State/Territory, Sex and Age",I,2,ERP Change Over Previous Year,3,Persons,TOT,All ages,1,New South Wales,Q,Quarterly,2020-Q4,,5939,,PSNS,Persons,,,,
DATAFLOW,ABS:ERP_Q(1.0.0),"Quarterly Population Estimates (ERP), by State/Territory, Sex and Age",I,2,ERP Change Over Previous Year,3,Persons,TOT,All ages,1,New South Wales,Q,Quarterly,2021-Q1,,-18986,,PSNS,Persons,,,,
DATAFLOW,ABS:ERP_Q(1.0.0),"Quarterly Population Estimates (ERP), by State/Territory, Sex and Age",I,2,ERP Change Over Previous Year,3,Persons,TOT,All ages,1,New South Wales,Q,Quarterly,2021-Q2,,-13548,,PSNS,Persons,,,,
DATAFLOW,ABS:ERP_Q(1.0.0),"Quarterly Population Estimates (ERP), by State/Territory, Sex and Age",I,2,ERP Change Over Previous Year,3,Persons,TOT,All ages,1,New South Wales,Q,Quarterly,2021-Q3,,-2186,,PSNS,Persons,,,,
DATAFLOW,ABS:ERP_Q(1.0.0),"Quarterly Population Estimates (ERP), by State/Territory, Sex and Age",I,2,ERP Change Over Previous Year,3,Persons,TOT,All ages,1,New South Wales,Q,Quarterly,2021-Q4,,22757,,PSNS,Persons,,,,
DATAFLOW,ABS:ERP_Q(1.0.0),"Quarterly Population Estimates (ERP), by State/Territory, Sex and Age",I,2,ERP Change Over Previous Year,3,Persons,TOT,All ages,1,New South Wales,Q,Quarterly,2022-Q1,,60188,,PSNS,Persons,,,,
DATAFLOW,ABS:ERP_Q(1.0.0),"Quarterly Population Estimates (ERP), by State/Territory, Sex and Age",I,2,ERP Change Over Previous Year,3,Persons,TOT,All ages,1,New South Wales,Q,Quarterly,2022-Q2,,85036,,PSNS,Persons,,,,
DATAFLOW,ABS:ERP_Q(1.0.0),"Quarterly Population Estimates (ERP), by State/Territory, Sex and Age",I,2,ERP Change Over Previous Year,3,Persons,TOT,All ages,1,New South Wales,Q,Quarterly,2022-Q3,,127189,,PSNS,Persons,,,,
DATAFLOW,ABS:ERP_Q(1.0.0),"Quarterly Population Estimates (ERP), by State/Territory, Sex and Age",I,2,ERP Change Over Previous Year,3,Persons,TOT,All ages,1,New South Wales,Q,Quarterly,2022-Q4,,146991,,PSNS,Persons,,,,
DATAFLOW,ABS:ERP_Q(1.0.0),"Quarterly Population Estimates (ERP), by State/Territory, Sex and Age",I,2,ERP Change Over Previous Year,3,Persons,TOT,All ages,1,New South Wales,Q,Quarterly,2023-Q1,,164126,,PSNS,Persons,,,,
DATAFLOW,ABS:ERP_Q(1.0.0),"Quarterly Population Estimates (ERP), by State/Territory, Sex and Age",I,2,ERP Change Over Previous Year,3,Persons,TOT,All ages,1,New South Wales,Q,Quarterly,2023-Q2,,174289,,PSNS,Persons,,,,
DATAFLOW,ABS:ERP_Q(1.0.0),"Quarterly Population Estimates (ERP), by State/Territory, Sex and Age",I,2,ERP Change Over Previous Year,3,Persons,TOT,All ages,1,New South Wales,Q,Quarterly,2023-Q3,,182430,,PSNS,Persons,,,,
DATAFLOW,ABS:ERP_Q(1.0.0),"Quarterly Population Estimates (ERP), by State/Territory, Sex and Age",I,2,ERP Change Over Previous Year,3,Persons,TOT,All ages,1,New South Wales,Q,Quarterly,2023-Q4,,173286,,PSNS,Persons,,,,
DATAFLOW,ABS:ERP_Q(1.0.0),"Quarterly Population Estimates (ERP), by State/Territory, Sex and Age",I,2,ERP Change Over Previous Year,3,Persons,TOT,All ages,1,New South Wales,Q,Quarterly,2024-Q1,,160072,,PSNS,Persons,,,,
DATAFLOW,ABS:ERP_Q(1.0.0),"Quarterly Population Estimates (ERP), by State/Territory, Sex and Age",I,2,ERP Change Over Previous Year,3,Persons,TOT,All ages,1,New South Wales,Q,Quarterly,2024-Q2,,135784,,PSNS,Persons,,,,
DATAFLOW,ABS:ERP_Q(1.0.0),"Quarterly Population Estimates (ERP), by State/Territory, Sex and Age",I,2,ERP Change Over Previous Year,3,Persons,TOT,All ages,1,New South Wales,Q,Quarterly,2024-Q3,,115232,,PSNS,Persons,,,,
DATAFLOW,ABS:ERP_Q(1.0.0),"Quarterly Population Estimates (ERP), by State/Territory, Sex and Age",I,2,ERP Change Over Previous Year,3,Persons,TOT,All ages,1,New South Wales,Q,Quarterly,2024-Q4,,103852,,PSNS,Persons,,,,
DATAFLOW,ABS:ERP_Q(1.0.0),"Quarterly Population Estimates (ERP), by State/Territory, Sex and Age",I,2,ERP Change Over Previous Year,3,Persons,TOT,All ages,1,New South Wales,Q,Quarterly,2025-Q1,,101818,,PSNS,Persons,,,,
DATAFLOW,ABS:ERP_Q(1.0.0),"Quarterly Population Estimates (ERP), by State/Territory, Sex and Age",I,2,ERP Change Over Previous Year,3,Persons,TOT,All ages,AUS,Australia,Q,Quarterly,2020-Q3,,195268,,PSNS,Persons,,,,
DATAFLOW,ABS:ERP_Q(1.0.0),"Quarterly Population Estimates (ERP), by State/Territory, Sex and Age",I,2,ERP Change Over Previous Year,3,Persons,TOT,All ages,AUS,Australia,Q,Quarterly,2020-Q4,,110230,,PSNS,Persons,,,,
DATAFLOW,ABS:ERP_Q(1.0.0),"Quarterly Population Estimates (ERP), by State/Territory, Sex and Age",I,2,ERP Change Over Previous Year,3,Persons,TOT,All ages,AUS,Australia,Q,Quarterly,2021-Q1,,25081,,PSNS,Persons,,,,
DATAFLOW,ABS:ERP_Q(1.0.0),"Quarterly Population Estimates (ERP), by State/Territory, Sex and Age",I,2,ERP Change Over Previous Year,3,Persons,TOT,All ages,AUS,Australia,Q,Quarterly,2021-Q2,,36164,,PSNS,Persons,,,,
DATAFLOW,ABS:ERP_Q(1.0.0),"Quarterly Population Estimates (ERP), by State/Territory, Sex and Age",I,2,ERP Change Over Previous Year,3,Persons,TOT,All ages,AUS,Australia,Q,Quarterly,2021-Q3,,71433,,PSNS,Persons,,,,
DATAFLOW,ABS:ERP_Q(1.0.0),"Quarterly Population Estimates (ERP), by State/Territory, Sex and Age",I,2,ERP Change Over Previous Year,3,Persons,TOT,All ages,AUS,Australia,Q,Quarterly,2021-Q4,,143097,,PSNS,Persons,,,,
DATAFLOW,ABS:ERP_Q(1.0.0),"Quarterly Population Estimates (ERP), by State/Territory, Sex and Age",I,2,ERP Change Over Previous Year,3,Persons,TOT,All ages,AUS,Australia,Q,Quarterly,2022-Q1,,259972,,PSNS,Persons,,,,
DATAFLOW,ABS:ERP_Q(1.0.0),"Quarterly Population Estimates (ERP), by State/Territory, Sex and Age",I,2,ERP Change Over Previous Year,3,Persons,TOT,All ages,AUS,Australia,Q,Quarterly,2022-Q2,,333309,,PSNS,Persons,,,,
DATAFLOW,ABS:ERP_Q(1.0.0),"Quarterly Population Estimates (ERP), by State/Territory, Sex and Age",I,2,ERP Change Over Previous Year,3,Persons,TOT,All ages,AUS,Australia,Q,Quarterly,2022-Q3,,464540,,PSNS,Persons,,,,
DATAFLOW,ABS:ERP_Q(1.0.0),"Quarterly Population Estimates (ERP), by State/Territory, Sex and Age",I,2,ERP Change Over Previous Year,3,Persons,TOT,All ages,AUS,Australia,Q,Quarterly,2022-Q4,,546490,,PSNS,Persons,,,,
DATAFLOW,ABS:ERP_Q(1.0.0),"Quarterly Population Estimates (ERP), by State/Territory, Sex and Age",I,2,ERP Change Over Previous Year,3,Persons,TOT,All ages,AUS,Australia,Q,Quarterly,2023-Q1,,601325,,PSNS,Persons,,,,
DATAFLOW,ABS:ERP_Q(1.0.0),"Quarterly Population Estimates (ERP), by State/Territory, Sex and Age",I,2,ERP Change Over Previous Year,3,Persons,TOT,All ages,AUS,Australia,Q,Quarterly,2023-Q2,,641201,,PSNS,Persons,,,,
DATAFLOW,ABS:ERP_Q(1.0.0),"Quarterly Population Estimates (ERP), by State/Territory, Sex and Age",I,2,ERP Change Over Previous Year,3,Persons,TOT,All ages,AUS,Australia,Q,Quarterly,2023-Q3,,661817,,PSNS,Persons,,,,
DATAFLOW,ABS:ERP_Q(1.0.0),"Quarterly Population Estimates (ERP), by State/Territory, Sex and Age",I,2,ERP Change Over Previous Year,3,Persons,TOT,All ages,AUS,Australia,Q,Quarterly,2023-Q4,,636375,,PSNS,Persons,,,,
DATAFLOW,ABS:ERP_Q(1.0.0),"Quarterly Population Estimates (ERP), by State/Territory, Sex and Age",I,2,ERP Change Over Previous Year,3,Persons,TOT,All ages,AUS,Australia,Q,Quarterly,2024-Q1,,599215,,PSNS,Persons,,,,
DATAFLOW,ABS:ERP_Q(1.0.0),"Quarterly Population Estimates (ERP), by State/Territory, Sex and Age",I,2,ERP Change Over Previous Year,3,Persons,TOT,All ages,AUS,Australia,Q,Quarterly,2024-Q2,,533868,,PSNS,Persons,,,,
DATAFLOW,ABS:ERP_Q(1.0.0),"Quarterly Population Estimates (ERP), by State/Territory, Sex and Age",I,2,ERP Change Over Previous Year,3,Persons,TOT,All ages,AUS,Australia,Q,Quarterly,2024-Q3,,472363,,PSNS,Persons,,,,
DATAFLOW,ABS:ERP_Q(1.0.0),"Quarterly Population Estimates (ERP), by State/Territory, Sex and Age",I,2,ERP Change Over Previous Year,3,Persons,TOT,All ages,AUS,Australia,Q,Quarterly,2024-Q4,,435976,,PSNS,Persons,,,,
DATAFLOW,ABS:ERP_Q(1.0.0),"Quarterly Population Estimates (ERP), by State/Territory, Sex and Age",I,2,ERP Change Over Previous Year,3,Persons,TOT,All ages,AUS,Australia,Q,Quarterly,2025-Q1,,423357,,PSNS,Persons,,,,
